content,label,tokens
水的酸度是指水中所含能提供离子与强碱如等,0.0,"['水', '的', '酸度', '是', '指', '水中', '所含', '能', '提供', '离子', '与', '强碱', '如', '等']"
来滴定如用甲基橙指示剂所测得的酸度是指强,0.0,"['来', '滴定', '如用', '甲基', '橙', '指示剂', '所测', '得', '的', '酸度', '是', '指强']"
何谓水的电阻率,1.0,"['何谓', '水', '的', '电阻率']"
在测定水的导电性能时与水的电阻值大小有关,0.0,"['在', '测定', '水', '的', '导电性', '能时', '与', '水', '的', '电阻值', '大小', '有关']"
水的电阻率的大小与水中含盐量的多少水中离,0.0,"['水', '的', '电阻率', '的', '大小', '与', '水中', '含盐量', '的', '多少', '水中', '离']"
由于水中含有各种溶解盐类并以离子的形态存,0.0,"['由于', '水中', '含有', '各种', '溶解', '盐类', '并', '以', '离子', '的', '形态', '存']"
什么是水的值有什么意义,1.0,"['什么', '是', '水', '的', '值', '有', '什么', '意义']"
值有时也称氢离子指数由水中氢离子的浓度可,0.0,"['值', '有时', '也', '称', '氢离子', '指数', '由', '水中', '氢离子', '的', '浓度', '可']"
什么叫水的溶解氧,1.0,"['什么', '叫水', '的', '溶解氧']"
天然水中氧的主要来源是大气溶于水中的氧其,0.0,"['天然', '水中', '氧', '的', '主要', '来源', '是', '大气', '溶于', '水中', '的', '氧', '其']"
水体中的溶解氧含量的多少也反映出水体遭受,0.0,"['水体', '中', '的', '溶解氧', '含量', '的', '多少', '也', '反映', '出', '水体', '遭受']"
什么叫化学需氧量,1.0,"['什么', '叫', '化学', '需氧量']"
所谓化学需氧量是在一定的条件下采用一定的,0.0,"['所谓', '化学', '需氧量', '是', '在', '一定', '的', '条件', '下', '采用', '一定', '的']"
化学需氧量的测定随着测定水样中还原性物质,0.0,"['化学', '需氧量', '的', '测定', '随着', '测定', '水样', '中', '还原性', '物质']"
有机物对工业水系统的危害很大含有大量的有,0.0,"['有机物', '对', '工业', '水', '系统', '的', '危害', '很大', '含有', '大量', '的', '有']"
什么叫生化需氧量如何以生化需氧量来判断水质的好坏,1.0,"['什么', '叫', '生化', '需氧量', '如何', '以', '生化', '需氧量', '来', '判断', '水质', '的', '好坏']"
所谓生化需氧量是在有氧的条件下由于微生物,0.0,"['所谓', '生化', '需氧量', '是', '在', '有氧', '的', '条件', '下', '由于', '微生物']"
什么叫总需氧量,1.0,"['什么', '叫', '总需氧量']"
用仪器测定只需约可得结果所以有分析速度快,0.0,"['用', '仪器', '测定', '只', '需约', '可得', '结果', '所以', '有', '分析', '速度', '快']"
什么叫总有机碳,1.0,"['什么', '叫', '总', '有机', '碳']"
的测定类似于的测定在的高温下使水样中的有,0.0,"['的', '测定', '类似', '于', '的', '测定', '在', '的', '高温', '下', '使', '水样', '中', '的', '有']"
原水中含有的杂质一般以何种方法将其去除,1.0,"['原', '水中', '含有', '的', '杂质', '一般', '以', '何种', '方法', '将', '其', '去除']"
原水中细小杂质主要是溶解在水里的盐类悬浮,0.0,"['原', '水中', '细小', '杂质', '主要', '是', '溶解', '在', '水里', '的', '盐类', '悬浮']"
采用物理化学方法进行水处理可分为三种情况,0.0,"['采用', '物理化学', '方法', '进行', '水', '处理', '可', '分为', '三种', '情况']"
在物理化学方法中化学沉淀离子交换反渗透化,0.0,"['在', '物理化学', '方法', '中', '化学', '沉淀', '离子交换', '反渗透', '化']"
什么是水的预处理预处理有哪些主要方法,1.0,"['什么', '是', '水', '的', '预处理', '预处理', '有', '哪些', '主要', '方法']"
水的预处理是在水精制处理之前预先进行的初,0.0,"['水', '的', '预处理', '是', '在', '水', '精制', '处理', '之前', '预先', '进行', '的', '初']"
预处理的方法很多主要有预沉混凝澄清过滤软,0.0,"['预处理', '的', '方法', '很多', '主要', '有', '预沉', '混凝', '澄清', '过滤', '软']"
微过滤与常规过滤有些什么区别,1.0,"['微', '过滤', '与', '常规', '过滤', '有些', '什么', '区别']"
微过滤是一种精密过滤技术它的孔径范围一般,0.0,"['微', '过滤', '是', '一种', '精密', '过滤', '技术', '它', '的', '孔径', '范围', '一般']"
微过滤所用的过滤介质具有类似筛网状的结构,0.0,"['微', '过滤', '所用', '的', '过滤', '介质', '具有', '类似', '筛', '网状', '的', '结构']"
什么是微孔膜过滤技术,1.0,"['什么', '是', '微孔', '膜过滤', '技术']"
用特种纤维素或高分子聚合物及无机材料制成,0.0,"['用', '特种', '纤维素', '或', '高分子', '聚合物', '及', '无机', '材料', '制成']"
微孔过滤的机理和特点是什么,1.0,"['微孔', '过滤', '的', '机理', '和', '特点', '是', '什么']"
大部分微孔滤膜的厚度都是左右较一般过滤介,0.0,"['大部分', '微孔', '滤膜', '的', '厚度', '都', '是', '左右', '较', '一般', '过滤', '介']"
什么是超过滤技术,1.0,"['什么', '是', '超过滤', '技术']"
超过滤是一种薄膜分离技术就是在一定的压力,0.0,"['超过滤', '是', '一种', '薄膜', '分离', '技术', '就是', '在', '一定', '的', '压力']"
超过滤膜受到污染或结垢时一般采用双氧水或,0.0,"['超过', '滤膜', '受到', '污染', '或', '结垢', '时', '一般', '采用', '双氧水', '或']"
超滤膜组件中所用的膜材料一般有二醋酸纤维,0.0,"['超滤膜', '组件', '中', '所用', '的', '膜', '材料', '一般', '有', '二', '醋酸纤维']"
超过滤的工作原理及其特点是什么,1.0,"['超过滤', '的', '工作', '原理', '及其', '特点', '是', '什么']"
超过滤的特点一是它的工作范围十分广泛在水,0.0,"['超过滤', '的', '特点', '一是', '它', '的', '工作', '范围', '十分', '广泛', '在', '水']"
活性炭在水处理中有何作用,1.0,"['活性炭', '在', '水', '处理', '中有何', '作用']"
活性炭被广泛应用于生活用水及食品工业化工,0.0,"['活性炭', '被', '广泛应用', '于', '生活', '用水', '及', '食品工业', '化工']"
同时由于活性炭表面上的碳原子在能量上是不,0.0,"['同时', '由于', '活性炭', '表面', '上', '的', '碳原子', '在', '能量', '上', '是', '不']"
研究证明活性炭对氯的吸附不完全是其表面对,0.0,"['研究', '证明', '活性炭', '对', '氯', '的', '吸附', '不', '完全', '是', '其', '表面', '对']"
活性炭过滤器有什么作用运行时要注意些什么,1.0,"['活性炭', '过滤器', '有', '什么', '作用', '运行', '时要', '注意', '些', '什么']"
入床水浑浊度入床水浑浊度高会带给活性炭滤,0.0,"['入床', '水', '浑浊度', '入床', '水', '浑浊度', '高', '会', '带给', '活性炭', '滤']"
反洗强度活性炭过滤器在反洗中滤层膨胀率对,0.0,"['反洗', '强度', '活性炭', '过滤器', '在', '反洗', '中滤层', '膨胀率', '对']"
水处理用活性炭吸附装置有哪些形式,1.0,"['水', '处理', '用', '活性炭', '吸附', '装置', '有', '哪些', '形式']"
固液两相吸附时一般吸附速度较慢采用固定床,0.0,"['固液', '两相', '吸附', '时', '一般', '吸附', '速度', '较慢', '采用', '固定床']"
流化床目前使用较少由于流化床内活性炭粒径,0.0,"['流化床', '目前', '使用', '较', '少', '由于', '流化床', '内', '活性炭', '粒径']"
水处理用活性炭是如何制造的,1.0,"['水', '处理', '用', '活性炭', '是', '如何', '制造', '的']"
活性炭的制造是将原料加热脱水炭化及活化后,0.0,"['活性炭', '的', '制造', '是', '将', '原料', '加热', '脱水', '炭化', '及', '活化', '后']"
我国粉末活性炭生产多以作活化剂转炉为活化,0.0,"['我国', '粉末', '活性炭', '生产', '多', '以作', '活化剂', '转炉', '为', '活化']"
用什么方法把臭氧加入水中,1.0,"['用', '什么', '方法', '把', '臭氧', '加入', '水中']"
臭氧用于水处理的过程是臭氧从气相到液相的,0.0,"['臭氧', '用于', '水', '处理', '的', '过程', '是', '臭氧', '从', '气相', '到', '液相', '的']"
臭氧消毒剂在给水处理中的应用情况怎样,1.0,"['臭氧', '消毒剂', '在', '给水', '处理', '中', '的', '应用', '情况', '怎样']"
臭氧作为一种消毒剂于年首先在法国用于水处,0.0,"['臭氧', '作为', '一种', '消毒剂', '于', '年', '首先', '在', '法国', '用于', '水处']"
臭氧既是氧化剂又是消毒剂的这一特性可利用,0.0,"['臭氧', '既', '是', '氧化剂', '又', '是', '消毒剂', '的', '这', '一', '特性', '可', '利用']"
臭氧在水处理中的应用优选工艺已经成为研究,0.0,"['臭氧', '在', '水', '处理', '中', '的', '应用', '优选', '工艺', '已经', '成为', '研究']"
什么是紫外线消毒,1.0,"['什么', '是', '紫外线', '消毒']"
紫外线是光谱中介于可见光的紫色光和射线之,0.0,"['紫外线', '是', '光谱', '中', '介于', '可见光', '的', '紫色', '光', '和', '射线', '之']"
紫外线消毒特点是杀生能力强接触时间短设备,0.0,"['紫外线', '消毒', '特点', '是', '杀生', '能力', '强', '接触', '时间', '短', '设备']"
紫外线杀菌装置是怎样的,1.0,"['紫外线', '杀菌', '装置', '是', '怎样', '的']"
在饮用水生产中应用的紫外杀菌装置由低压汞,0.0,"['在', '饮用水', '生产', '中', '应用', '的', '紫外', '杀菌', '装置', '由', '低压', '汞']"
紫外线杀菌效果与哪些因素有关,1.0,"['紫外线', '杀菌', '效果', '与', '哪些因素', '有关']"
紫外线灯管的功率随着使用时间的增加其辐射,0.0,"['紫外线', '灯管', '的', '功率', '随着', '使用', '时间', '的', '增加', '其', '辐射']"
当水流量一定时过流面积大水流速度慢水体在,0.0,"['当', '水流量', '一定', '时过', '流', '面积', '大', '水流', '速度慢', '水体', '在']"
用紫外线消毒要注意些什么,1.0,"['用', '紫外线', '消毒', '要', '注意', '些', '什么']"
紫外线消毒的设备和管理均较简单但目前灯管,0.0,"['紫外线', '消毒', '的', '设备', '和', '管理', '均', '较', '简单', '但', '目前', '灯管']"
什么叫离子交换剂可分哪几类,1.0,"['什么', '叫', '离子交换', '剂', '可分', '哪', '几类']"
离子交换剂分无机质类和有机质类两大类无机,0.0,"['离子交换', '剂分', '无机', '质类', '和', '有机质', '类', '两大类', '无机']"
离子交换树脂发展的简况怎样,1.0,"['离子交换', '树脂', '发展', '的', '简况', '怎样']"
离子交换现象早在世纪中期就为汤普森所发现,0.0,"['离子交换', '现象', '早', '在', '世纪', '中期', '就', '为', '汤普森', '所', '发现']"
和德国拜耳公司合成了一系列物理结构和过去,0.0,"['和', '德国', '拜耳公司', '合成', '了', '一系列', '物理', '结构', '和', '过去']"
离子交换树脂和它的应用技术的发展一直是相,0.0,"['离子交换', '树脂', '和', '它', '的', '应用', '技术', '的', '发展', '一直', '是', '相']"
磺化煤天然绿砂及人造沸石有什么主要性能,1.0,"['磺化煤', '天然', '绿砂', '及', '人造', '沸石', '有', '什么', '主要', '性能']"
磺化煤在使用时应注意什么,1.0,"['磺化煤', '在', '使用', '时应', '注意', '什么']"
磺化煤最好用水力装罐初次使用可能杂质碎末,0.0,"['磺化煤', '最好', '用', '水力', '装罐', '初次', '使用', '可能', '杂质', '碎末']"
磺化煤为什么能脱色应如何处理,1.0,"['磺化煤', '为什么', '能', '脱色', '应', '如何', '处理']"
什么是离子交换树脂可分哪几类,1.0,"['什么', '是', '离子交换', '树脂', '可分', '哪', '几类']"
用化学合成法将高分子共聚物制成的有机单体,0.0,"['用', '化学合成', '法将', '高分子', '共聚物', '制成', '的', '有机', '单体']"
水有些什么特性,1.0,"['水', '有些', '什么', '特性']"
水在实为时体积最小而密度最大为在超过或低,0.0,"['水在', '实为', '时', '体积', '最小', '而', '密度', '最大', '为', '在', '超过', '或', '低']"
水有着比所有的液体和固体物质都大的比热容,0.0,"['水', '有着', '比', '所有', '的', '液体', '和', '固体', '物质', '都', '大', '的', '比热容']"
水是溶解能力很强的溶剂多数物质在水中有很,0.0,"['水是', '溶解能力', '很强', '的', '溶剂', '多数', '物质', '在', '水中', '有', '很']"
水在常温下有着较大的表面张力仅次于汞时表,0.0,"['水在', '常温下', '有着', '较大', '的', '表面张力', '仅次于', '汞', '时表']"
水又是一切有机化合物和生命物质的氢的来源,0.0,"['水', '又', '是', '一切', '有机', '化合物', '和', '生命', '物质', '的', '氢', '的', '来源']"
地表水和地下水有些什么特点,1.0,"['地表水', '和', '地下水', '有些', '什么', '特点']"
